nombre,categoria,tipo,hp,debilidad,resistencia,ataque_1_nombre,ataque_1_dano,ataque_1_costo,ataque_1_efecto,ataque_2_nombre,ataque_2_dano,ataque_2_costo,ataque_2_efecto,imagen_small,imagen_large
Lt. Surge's Spearow,Pokémon,Colorless,30,Lightning ×2,Fighting -30,Drill Peck,20,Colorless,,,,,,https://images.pokemontcg.io/gym1/52.png,https://images.pokemontcg.io/gym1/52_hires.png
Lt. Surge's Voltorb,Pokémon,Lightning,40,Fighting ×2,,Spin Ball,20×,Lightning,Flip 1 coin. This attack does 20 damage times the number of heads.,Double Spin,20×,"Lightning, Colorless",Flip 2 coins. This attack does 20 damage times the number of heads.,https://images.pokemontcg.io/gym1/84.png,https://images.pokemontcg.io/gym1/84_hires.png
Machamp,Pokémon,Fighting,100,Psychic ×2,,Seismic Toss,60,"Fighting, Fighting, Fighting, Colorless",,,,,,https://images.pokemontcg.io/base1/8.png,https://images.pokemontcg.io/base1/8_hires.png
Machoke,Pokémon,Fighting,80,Psychic ×2,,Karate Chop,50-,"Fighting, Fighting, Colorless",Does 50 damage minus 10 damage for each damage counter on Machoke.,Submission,60,"Fighting, Fighting, Colorless, Colorless",Machoke does 20 damage to itself.,https://images.pokemontcg.io/base1/34.png,https://images.pokemontcg.io/base1/34_hires.png
Machop,Pokémon,Fighting,50,Psychic ×2,,Low Kick,20,Fighting,,,,,,https://images.pokemontcg.io/base1/52.png,https://images.pokemontcg.io/base1/52_hires.png
Magikarp,Pokémon,Water,30,Lightning ×2,,Tackle,10,Colorless,,Flail,10×,Water,Does 10 damage times the number of damage counters on Magikarp.,https://images.pokemontcg.io/base1/35.png,https://images.pokemontcg.io/base1/35_hires.png
Magmar,Pokémon,Fire,50,Water ×2,,Fire Punch,30,"Fire, Fire",,Flamethrower,50,"Fire, Fire, Colorless",Discard 1 Fire Energy card attached to Magmar in order to use this attack.,https://images.pokemontcg.io/base1/36.png,https://images.pokemontcg.io/base1/36_hires.png
Magnemite,Pokémon,Lightning,40,Fighting ×2,,Thunder Wave,10,Lightning,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",Selfdestruct,40,"Lightning, Colorless",Does 10 damage to each Pokémon on each player's Bench. (Don't apply Weakness and Resistance for Benched Pokémon.) Magnemite does 40 damage to itself.,https://images.pokemontcg.io/base1/53.png,https://images.pokemontcg.io/base1/53_hires.png
Magneton,Pokémon,Lightning,60,Fighting ×2,,Thunder Wave,30,"Lightning, Lightning, Colorless","Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",Selfdestruct,80,"Lightning, Lightning, Colorless, Colorless",Does 20 damage to each Pokémon on each player's Bench. (Don't apply Weakness and Resistance for Benched Pokémon.) Magneton does 80 damage to itself.,https://images.pokemontcg.io/base1/9.png,https://images.pokemontcg.io/base1/9_hires.png
Mankey,Pokémon,Fighting,30,Psychic ×2,,Scratch,10,Colorless,,,,,,https://images.pokemontcg.io/base2/55.png,https://images.pokemontcg.io/base2/55_hires.png
Marowak,Pokémon,Fighting,60,Grass ×2,Lightning -30,Bonemerang,30×,"Fighting, Fighting",Flip 2 coins. This attack does 30 damage times the number of heads.,Call for Friend,,"Fighting, Fighting, Colorless",Search your deck for a Fighting Basic Pokémon card and put it onto your Bench. Shuffle your deck afterward. (You can't use this attack if your Bench is full.),https://images.pokemontcg.io/base2/39.png,https://images.pokemontcg.io/base2/39_hires.png
Meowth,Pokémon,Colorless,50,Fighting ×2,Psychic -30,Pay Day,10,"Colorless, Colorless","Flip a coin. If heads, draw a card.",,,,,https://images.pokemontcg.io/base2/56.png,https://images.pokemontcg.io/base2/56_hires.png
Metapod,Pokémon,Grass,70,Fire ×2,,Stiffen,,"Colorless, Colorless","Flip a coin. If heads, prevent all damage done to Metapod during your opponent's next turn. (Any other effects of attacks still happen.)",Stun Spore,20,"Grass, Grass","Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",https://images.pokemontcg.io/base1/54.png,https://images.pokemontcg.io/base1/54_hires.png
Mewtwo,Pokémon,Psychic,60,Psychic ×2,,Psychic,10+,"Psychic, Colorless",Does 10 damage plus 10 more damage for each Energy card attached to the Defending Pokémon.,Barrier,,"Psychic, Psychic","Discard 1 Psychic Energy card attached to Mewtwo in order to prevent all effects of attacks, including damage, done to Mewtwo during your opponent's next turn.",https://images.pokemontcg.io/base1/10.png,https://images.pokemontcg.io/base1/10_hires.png
Misty's Cloyster,Pokémon,Water,70,Lightning ×2,,Triple Cannon,20×,"Water, Water, Colorless",Flip 3 coins. This attack does 20 damage times the number of heads.,,,,,https://images.pokemontcg.io/gym1/29.png,https://images.pokemontcg.io/gym1/29_hires.png
Misty's Dewgong,Pokémon,Water,80,Lightning ×2,,Ice Throw,20,"Water, Water","If the Defending Pokémon is Fighting, this attack's base damage is doubled.",Take Down,60,"Water, Colorless, Colorless, Colorless",Misty's Dewgong does 20 damage to itself.,https://images.pokemontcg.io/gym2/54.png,https://images.pokemontcg.io/gym2/54_hires.png
Misty's Goldeen,Pokémon,Water,30,Lightning ×2,,Horn Hazard,30,Water,"Flip a coin. If tails, this attack does nothing.",,,,,https://images.pokemontcg.io/gym1/30.png,https://images.pokemontcg.io/gym1/30_hires.png
Misty's Golduck,Pokémon,Water,70,Grass ×2,,Electro Beam,40,"Water, Colorless","Flip a coin. If tails, discard all Energy cards attached to Misty's Golduck.",Super Removal,,"Psychic, Colorless","Flip a coin. If heads, choose 1 Energy card attached to each of your opponent's Pokémon that has any Energy cards and discard those Energy cards.",https://images.pokemontcg.io/gym2/12.png,https://images.pokemontcg.io/gym2/12_hires.png
Misty's Gyarados,Pokémon,Water,100,Grass ×2,Fighting -30,Tidal Wave,70,"Water, Water, Water, Water",,,,,,https://images.pokemontcg.io/gym2/13.png,https://images.pokemontcg.io/gym2/13_hires.png
Misty's Horsea,Pokémon,Water,40,Lightning ×2,,Tackle,10,Water,,Smokescreen,20,"Water, Water","If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",https://images.pokemontcg.io/gym1/86.png,https://images.pokemontcg.io/gym1/86_hires.png
Misty's Magikarp,Pokémon,Water,30,Lightning ×2,,Play Dead,,Colorless,"Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Misty's Magikarp.",Leap,10,Colorless,,https://images.pokemontcg.io/gym2/88.png,https://images.pokemontcg.io/gym2/88_hires.png
Misty's Poliwag,Pokémon,Water,50,Grass ×2,,Hypnotic Stare,,Water,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, the Defending Pokémon is now Asleep.",Tail Rap,20×,"Water, Colorless",Flip 2 coins. This attack does 20 damage times the number of heads.,https://images.pokemontcg.io/gym1/87.png,https://images.pokemontcg.io/gym1/87_hires.png
Misty's Poliwhirl,Pokémon,Water,70,Grass ×2,,Rapids,20,"Water, Colorless","If the Defending Pokémon has any Energy cards attached to it, flip a coin. If heads, choose 1 of those Energy cards and discard it.",Water Punch,30+,"Colorless, Colorless, Colorless",Flip a number of coins equal to the number of Water Energy attached to Misty's Poliwhirl. This attack does 30 damage plus 10 damage for each heads.,https://images.pokemontcg.io/gym1/53.png,https://images.pokemontcg.io/gym1/53_hires.png
Misty's Poliwrath,Pokémon,Water,90,Grass ×2,,Water Ring,30,"Water, Water, Colorless, Colorless",Does 10 damage to each Pokémon that isn't Water on each player's Bench. (Don't apply Weakness and Resistance for Benched Pokémon.),,,,,https://images.pokemontcg.io/gym1/31.png,https://images.pokemontcg.io/gym1/31_hires.png
Misty's Psyduck,Pokémon,Water,50,Grass ×2,,Scratch,10,Colorless,,Call for Friend,,Water,"Flip a coin. If heads, you may search your deck for a Basic Pokémon with Misty in its name and put it onto your Bench. (You can't use this attack if your Bench is full.) Shuffle your deck afterward.",https://images.pokemontcg.io/gym1/54.png,https://images.pokemontcg.io/gym1/54_hires.png
Misty's Seadra,Pokémon,Water,70,Lightning ×2,,Tail Snap,20,Water,,Knockout Needle,30+,"Water, Water, Water","Flip 2 coins. If both of them are heads, this attack does 30 damage plus 60 more damage. If 1 or both of them are tails, this attack does 30 damage.",https://images.pokemontcg.io/gym1/9.png,https://images.pokemontcg.io/gym1/9_hires.png
Misty's Seaking,Pokémon,Water,70,Lightning ×2,,Horn Attack,10,Water,,Mud Splash,30,"Water, Water","If your opponent has any Benched Pokémon, choose 1 of them and flip a coin. If heads, this attack does 10 damage to that Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",https://images.pokemontcg.io/gym1/55.png,https://images.pokemontcg.io/gym1/55_hires.png
Misty's Seel,Pokémon,Water,60,Lightning ×2,,Aurora Beam,20,"Water, Colorless",,,,,,https://images.pokemontcg.io/gym1/88.png,https://images.pokemontcg.io/gym1/88_hires.png
Misty's Shellder,Pokémon,Water,40,Lightning ×2,,Tackle,10,Colorless,,Clamp,20,"Water, Colorless","Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, this attack does nothing (not even damage).",https://images.pokemontcg.io/gym1/89.png,https://images.pokemontcg.io/gym1/89_hires.png
Misty's Starmie,Pokémon,Water,80,Lightning ×2,,Water Gun,10+,Water,Does 10 damage plus 10 more damage for each Water Energy attached to Misty's Starmie but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.,Bubblebeam,30,"Water, Water, Water","Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",https://images.pokemontcg.io/gym1/56.png,https://images.pokemontcg.io/gym1/56_hires.png
Misty's Staryu,Pokémon,Water,50,Lightning ×2,,Swift,20,"Water, Colorless","This attack's damage isn't affected by Weakness, Resistance, Pokémon Powers, or any other effects on the Defending Pokémon.",,,,,https://images.pokemontcg.io/gym1/90.png,https://images.pokemontcg.io/gym1/90_hires.png
Misty's Tentacool,Pokémon,Water,40,Lightning ×2,,Mysterious Light,,Colorless,"Flip a coin. If heads, the Defending Pokémon is now Asleep.",Jellyfish Pod,,"Water, Colorless","Search your deck for any number of Pokémon named Tentacool, Tentacruel, Misty's Tentacool, and/or Misty's Tentacruel. Show those cards to your opponent, then put them into your hand. Shuffle your deck afterward.",https://images.pokemontcg.io/gym1/32.png,https://images.pokemontcg.io/gym1/32_hires.png
Misty's Tentacruel,Pokémon,Water,70,Lightning ×2,,Jellyfish Poison,30,"Water, Water, Colorless, Colorless","Flip a coin. If heads, the Defending Pokémon is now Poisoned. If tails, the Defending Pokémon is now Confused.",,,,,https://images.pokemontcg.io/gym1/10.png,https://images.pokemontcg.io/gym1/10_hires.png
Moltres,Pokémon,Fire,70,,Fighting -30,Wildfire,,Fire,"You may discard any number of Fire Energy cards attached to Moltres when you use this attack. If you do, discard that many cards from the top of your opponent's deck.",Dive Bomb,80,"Fire, Fire, Fire, Fire","Flip a coin. If tails, this attack does nothing.",https://images.pokemontcg.io/base3/12.png,https://images.pokemontcg.io/base3/12_hires.png
Mr. Mime,Pokémon,Psychic,40,Psychic ×2,,Meditate,10+,"Psychic, Colorless",Does 10 damage plus 10 more damage for each damage counter on the Defending Pokémon.,,,,,https://images.pokemontcg.io/base2/6.png,https://images.pokemontcg.io/base2/6_hires.png
Muk,Pokémon,Grass,70,Psychic ×2,,Sludge,30,"Grass, Grass, Grass","Flip a coin. If heads, the Defending Pokémon is now Poisoned.",,,,,https://images.pokemontcg.io/base3/13.png,https://images.pokemontcg.io/base3/13_hires.png
Nidoking,Pokémon,Grass,90,Psychic ×2,,Thrash,30+,"Grass, Colorless, Colorless","Flip a coin. If heads, this attack does 30 damage plus 10 more damage; if tails, this attack does 30 damage and Nidoking does 10 damage to itself.",Toxic,20,"Grass, Grass, Grass",The Defending Pokémon is now Poisoned. It now takes 20 Poison damage instead of 10 after each player's turn (even if it was already Poisoned).,https://images.pokemontcg.io/base1/11.png,https://images.pokemontcg.io/base1/11_hires.png
Nidoqueen,Pokémon,Grass,90,Psychic ×2,,Boyfriends,20+,"Grass, Colorless",Does 20 damage plus 20 more damage for each Nidoking you have in play.,Mega Punch,50,"Grass, Grass, Colorless, Colorless",,https://images.pokemontcg.io/base2/7.png,https://images.pokemontcg.io/base2/7_hires.png
Nidoran ♀,Pokémon,Grass,60,Psychic ×2,,Fury Swipes,10×,Grass,Flip 3 coins. This attack does 10 damage times the number of heads.,Call for Family,,"Grass, Grass",Search your deck for a Basic Pokémon named Nidoran ♂ or Nidoran ♀ and put it onto your Bench. Shuffle your deck afterward. (You can't use this attack if your Bench is full.),https://images.pokemontcg.io/base2/57.png,https://images.pokemontcg.io/base2/57_hires.png
Nidoran ♂,Pokémon,Grass,40,Psychic ×2,,Horn Hazard,30,Grass,"Flip a coin. If tails, this attack does nothing.",,,,,https://images.pokemontcg.io/base1/55.png,https://images.pokemontcg.io/base1/55_hires.png
Nidorina,Pokémon,Grass,70,Psychic ×2,,Supersonic,,Grass,"Flip a coin. If heads, the Defending Pokémon is now Confused.",Double Kick,30×,"Grass, Colorless, Colorless",Flip 2 coins. This attack does 30 damage times the number of heads.,https://images.pokemontcg.io/base2/40.png,https://images.pokemontcg.io/base2/40_hires.png
Nidorino,Pokémon,Grass,60,Psychic ×2,,Double Kick,30×,"Grass, Colorless, Colorless",Flip 2 coins. This attack does 30 damage times the number of heads.,Horn Drill,50,"Grass, Grass, Colorless, Colorless",,https://images.pokemontcg.io/base1/37.png,https://images.pokemontcg.io/base1/37_hires.png
Ninetales,Pokémon,Fire,80,Water ×2,,Lure,,"Colorless, Colorless","If your opponent has any Benched Pokémon, choose 1 of them and switch it with his or her Active Pokémon.",Fire Blast,80,"Fire, Fire, Fire, Fire",Discard 1 Fire Energy card attached to Ninetales in order to use this attack.,https://images.pokemontcg.io/base1/12.png,https://images.pokemontcg.io/base1/12_hires.png
Oddish,Pokémon,Grass,50,Fire ×2,,Stun Spore,10,Grass,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",Sprout,,"Grass, Grass",Search your deck for a Basic Pokémon named Oddish and put it onto your Bench. Shuffle your deck afterward. (You can't use this attack if your Bench is full.),https://images.pokemontcg.io/base2/58.png,https://images.pokemontcg.io/base2/58_hires.png
Omanyte,Pokémon,Water,40,Grass ×2,,Water Gun,10+,Water,Does 10 damage plus 10 more damage for each Water Energy attached to Omanyte but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.,,,,,https://images.pokemontcg.io/base3/52.png,https://images.pokemontcg.io/base3/52_hires.png
Omastar,Pokémon,Water,70,Grass ×2,,Water Gun,20+,"Water, Colorless",Does 20 damage plus 10 more damage for each Water Energy attached to Omastar but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.,Spike Cannon,30×,"Water, Water",Flip 2 coins. This attack does 30 damage times the number of heads.,https://images.pokemontcg.io/base3/40.png,https://images.pokemontcg.io/base3/40_hires.png
Onix,Pokémon,Fighting,90,Grass ×2,,Rock Throw,10,Fighting,,Harden,,"Fighting, Fighting","During your opponent's next turn, whenever 30 or less damage is done to Onix (after applying Weakness and Resistance), prevent that damage. (Any other effects of attacks still happen.)",https://images.pokemontcg.io/base1/56.png,https://images.pokemontcg.io/base1/56_hires.png
Paras,Pokémon,Grass,40,Fire ×2,,Scratch,20,"Colorless, Colorless",,Spore,,"Grass, Grass",The Defending Pokémon is now Asleep.,https://images.pokemontcg.io/base2/59.png,https://images.pokemontcg.io/base2/59_hires.png
Parasect,Pokémon,Grass,60,Fire ×2,,Spore,,"Grass, Grass",The Defending Pokémon is now Asleep.,Slash,30,"Colorless, Colorless, Colorless",,https://images.pokemontcg.io/base2/41.png,https://images.pokemontcg.io/base2/41_hires.png
Persian,Pokémon,Colorless,70,Fighting ×2,Psychic -30,Scratch,20,"Colorless, Colorless",,Pounce,30,"Colorless, Colorless, Colorless","If the Defending Pokémon attacks Persian during your next turn, any damage done by the attack is reduced by 10 (after applying Weakness and Resistance). (Benching either Pokémon ends this effect.)",https://images.pokemontcg.io/base2/42.png,https://images.pokemontcg.io/base2/42_hires.png
Pidgeot,Pokémon,Colorless,80,Lightning ×2,Fighting -30,Wing Attack,20,"Colorless, Colorless",,Hurricane,30,"Colorless, Colorless, Colorless","Unless this attack Knocks Out the Defending Pokémon, return the Defending Pokémon and all cards attached to it to your opponent's hand.",https://images.pokemontcg.io/base2/8.png,https://images.pokemontcg.io/base2/8_hires.png
Pidgeotto,Pokémon,Colorless,60,Lightning ×2,Fighting -30,Whirlwind,20,"Colorless, Colorless","If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. (Do the damage before switching the Pokémon.)",Mirror Move,,"Colorless, Colorless, Colorless","If Pidgeotto was attacked last turn, do the final result of that attack on Pidgeotto to the Defending Pokémon.",https://images.pokemontcg.io/base1/22.png,https://images.pokemontcg.io/base1/22_hires.png
Pidgey,Pokémon,Colorless,40,Lightning ×2,Fighting -30,Whirlwind,10,"Colorless, Colorless","If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. (Do the damage before switching the Pokémon.)",,,,,https://images.pokemontcg.io/base1/57.png,https://images.pokemontcg.io/base1/57_hires.png
Pikachu,Pokémon,Lightning,40,Fighting ×2,,Gnaw,10,Colorless,,Thunder Jolt,30,"Lightning, Colorless","Flip a coin. If tails, Pikachu does 10 damage to itself.",https://images.pokemontcg.io/base1/58.png,https://images.pokemontcg.io/base1/58_hires.png
Pinsir,Pokémon,Grass,60,Fire ×2,,Irongrip,20,"Grass, Grass","Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",Guillotine,50,"Grass, Grass, Colorless, Colorless",,https://images.pokemontcg.io/base2/9.png,https://images.pokemontcg.io/base2/9_hires.png
Poliwag,Pokémon,Water,40,Grass ×2,,Water Gun,10+,Water,Does 10 damage plus 10 more damage for each Water Energy attached to Poliwag but not used to pay for this attack's Energy cost. Extra Water Energy after the 2nd don't count.,,,,,https://images.pokemontcg.io/base1/59.png,https://images.pokemontcg.io/base1/59_hires.png
Poliwhirl,Pokémon,Water,60,Grass ×2,,Amnesia,,"Water, Water",Choose 1 of the Defending Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn.,Doubleslap,30×,"Water, Water, Colorless",Flip 2 coins. This attack does 30 damage times the number of heads.,https://images.pokemontcg.io/base1/38.png,https://images.pokemontcg.io/base1/38_hires.png
Poliwrath,Pokémon,Water,90,Grass ×2,,Water Gun,30+,"Water, Water, Colorless",Does 30 damage plus 10 more damage for each Water Energy attached to Poliwrath but not used to pay for this attack's Energy cost. Extra Water Energy after the 2nd doesn't count.,Whirlpool,40,"Water, Water, Colorless, Colorless","If the Defending Pokémon has any Energy cards attached to it, choose 1 of them and discard it.",https://images.pokemontcg.io/base1/13.png,https://images.pokemontcg.io/base1/13_hires.png
Ponyta,Pokémon,Fire,40,Water ×2,,Smash Kick,20,"Colorless, Colorless",,Flame Tail,30,"Fire, Fire",,https://images.pokemontcg.io/base1/60.png,https://images.pokemontcg.io/base1/60_hires.png
Porygon,Pokémon,Colorless,30,Fighting ×2,Psychic -30,Conversion 1,,Colorless,"If the Defending Pokémon has a Weakness, you may change it to a type of your choice other than Colorless.",Conversion 2,,"Colorless, Colorless",Change Porygon's Resistance to a type of your choice other than Colorless.,https://images.pokemontcg.io/base1/39.png,https://images.pokemontcg.io/base1/39_hires.png
Primeape,Pokémon,Fighting,70,Psychic ×2,,Fury Swipes,20×,"Fighting, Fighting",Flip 3 coins. This attack does 20 damage times the number of heads.,Tantrum,50,"Fighting, Fighting, Colorless","Flip a coin. If tails, Primeape is now Confused (after doing damage).",https://images.pokemontcg.io/base2/43.png,https://images.pokemontcg.io/base2/43_hires.png
Psyduck,Pokémon,Water,50,Lightning ×2,,Headache,,Psychic,Your opponent can't play Trainer cards during his or her next turn.,Fury Swipes,10×,Water,Flip 3 coins. This attack does 10 damage times the number of heads.,https://images.pokemontcg.io/base3/53.png,https://images.pokemontcg.io/base3/53_hires.png
Raichu,Pokémon,Lightning,80,Fighting ×2,,Agility,20,"Lightning, Colorless, Colorless","Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Raichu.",Thunder,60,"Lightning, Lightning, Lightning, Colorless","Flip a coin. If tails, Raichu does 30 damage to itself.",https://images.pokemontcg.io/base1/14.png,https://images.pokemontcg.io/base1/14_hires.png
Rapidash,Pokémon,Fire,70,Water ×2,,Stomp,20+,"Colorless, Colorless","Flip a coin. If heads, this attack does 20 damage plus 10 more damage; if tails, this attack does 20 damage.",Agility,30,"Fire, Fire, Colorless","Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Rapidash.",https://images.pokemontcg.io/base2/44.png,https://images.pokemontcg.io/base2/44_hires.png
Raticate,Pokémon,Colorless,60,Fighting ×2,Psychic -30,Bite,20,Colorless,,Super Fang,,"Colorless, Colorless, Colorless",Does damage to the Defending Pokémon equal to half the Defending Pokémon's remaining HP (rounded up to the nearest 10).,https://images.pokemontcg.io/base1/40.png,https://images.pokemontcg.io/base1/40_hires.png
Rattata,Pokémon,Colorless,30,Fighting ×2,Psychic -30,Bite,20,Colorless,,,,,,https://images.pokemontcg.io/base1/61.png,https://images.pokemontcg.io/base1/61_hires.png
Rhydon,Pokémon,Fighting,100,Grass ×2,Lightning -30,Horn Attack,30,"Fighting, Colorless, Colorless",,Ram,50,"Fighting, Fighting, Fighting, Fighting","Rhydon does 20 damage to itself. If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. (Do the damage before switching the Pokémon. Switch the Pokémon even if Rhydon is knocked out.)",https://images.pokemontcg.io/base2/45.png,https://images.pokemontcg.io/base2/45_hires.png
Rhyhorn,Pokémon,Fighting,70,Grass ×2,Lightning -30,Leer,,Colorless,"Flip a coin. If heads, the Defending Pokémon can't attack Rhyhorn during your opponent's next turn. (Benching either Pokémon ends this effect.)",Horn Attack,30,"Fighting, Colorless, Colorless",,https://images.pokemontcg.io/base2/61.png,https://images.pokemontcg.io/base2/61_hires.png
Rocket's Hitmonchan,Pokémon,Fighting,60,Psychic ×2,,Crosscounter,,Fighting,"If an attack does damage to Rocket's Hitmonchan during your opponent's next turn (even if Rocket's Hitmonchan is Knocked Out), flip a coin. If heads, Rocket's Hitmonchan attacks your opponent's Active Pokémon for double that amount of damage. (If Rocket's Hitmonchan takes 20 damage, it does 40 damage to that Pokémon.)",Magnum Punch,50,"Fighting, Fighting, Colorless",,https://images.pokemontcg.io/gym1/11.png,https://images.pokemontcg.io/gym1/11_hires.png
Rocket's Mewtwo,Pokémon,Psychic,70,Psychic ×2,,Juxtapose,,Psychic,"Flip a coin. If heads, switch the number of damage counters on Rocket's Mewtwo with the number of damage counters on the Defending Pokémon (even if it would Knock Out either Pokémon). (It's okay if 1 of the Pokémon has no damage counters on it.)",Hypnoblast,20,"Psychic, Psychic","Flip a coin. If heads, the Defending Pokémon is now Asleep.",https://images.pokemontcg.io/gym2/14.png,https://images.pokemontcg.io/gym2/14_hires.png
Rocket's Moltres,Pokémon,Fire,60,,Fighting -30,Fire Wall,40,"Fire, Fire, Fire","If an attack does damage to Rocket's Moltres during your opponent's next turn (even if Rocket's Moltres is Knocked Out), Rocket's Moltres attacks your opponent's Active Pokémon for 10 damage. (Apply Weakness and Resistance.)",,,,,https://images.pokemontcg.io/gym1/12.png,https://images.pokemontcg.io/gym1/12_hires.png
Rocket's Scyther,Pokémon,Grass,60,Fire ×2,Fighting -30,Shadow Images,,Grass,"Whenever Rocket's Scyther is attacked, your opponent flips a coin. If tails, that attack does no damage to Rocket's Scyther. (Any other effects of the attack still happen.) This effect lasts until Rocket's Scyther takes damage (or is Benched or is evolved).",Blinding Scythe,40,"Grass, Colorless, Colorless",,https://images.pokemontcg.io/gym1/13.png,https://images.pokemontcg.io/gym1/13_hires.png
Rocket's Snorlax,Pokémon,Colorless,90,Fighting ×2,Psychic -30,Collapse,20,"Colorless, Colorless, Colorless",Rocket's Snorlax is now Asleep (after doing damage).,,,,,https://images.pokemontcg.io/gym1/33.png,https://images.pokemontcg.io/gym1/33_hires.png
Rocket's Zapdos,Pokémon,Lightning,70,,Fighting -30,Plasma,20,Lightning,"If there are any Lightning Energy cards in your discard pile, attach 1 of them to Rocket's Zapdos.",Electroburn,70,"Lightning, Lightning, Lightning, Colorless",Rocket's Zapdos does damage to itself equal to 10 times the number of Lightning Energy cards attached to it.,https://images.pokemontcg.io/gym2/15.png,https://images.pokemontcg.io/gym2/15_hires.png
Sabrina's Abra,Pokémon,Psychic,40,Psychic ×2,,Energy Loop,20,Psychic,Return a Psychic Energy card attached to Sabrina's Abra to your hand in order to use this attack.,,,,,https://images.pokemontcg.io/gym1/91.png,https://images.pokemontcg.io/gym1/91_hires.png
Sabrina's Alakazam,Pokémon,Psychic,80,Psychic ×2,,Mega Burn,60,"Psychic, Colorless, Colorless, Colorless",You can't use this attack during your next turn.,,,,,https://images.pokemontcg.io/gym2/16.png,https://images.pokemontcg.io/gym2/16_hires.png
Sabrina's Drowzee,Pokémon,Psychic,50,Psychic ×2,,Suggestion,,Psychic,"Flip a coin. If heads, the Defending Pokémon can't attack during your opponent's next turn.",Headbutt,20,"Colorless, Colorless",,https://images.pokemontcg.io/gym1/92.png,https://images.pokemontcg.io/gym1/92_hires.png
Sabrina's Gastly,Pokémon,Psychic,50,,Fighting -30,Spook,20,"Psychic, Colorless",The Defending Pokémon can't retreat during your opponent's next turn.,,,,,https://images.pokemontcg.io/gym1/93.png,https://images.pokemontcg.io/gym1/93_hires.png
Sabrina's Gengar,Pokémon,Psychic,80,,Fighting -30,Pain Amplifier,,Psychic,Put a damage counter on each of your opponent's Pokémon has already has any damage counters on it.,Call of the Night,40,"Psychic, Psychic, Psychic","Unless this attack Knocks Out the Defending Pokémon, flip 2 coins. If both of them are heads, your opponent shuffles his or her Active Pokémon and all cards attached to it into his or her deck.",https://images.pokemontcg.io/gym1/14.png,https://images.pokemontcg.io/gym1/14_hires.png
Sabrina's Golduck,Pokémon,Water,70,Lightning ×2,,Damage Shift,,"Psychic, Psychic",Move 1 damage counter from each of your Pokémon that has any on it to the Defending Pokémon. (Don't apply Weakness and Resistance.),Water Spray,20+,"Water, Colorless, Colorless","Flip a coin. If heads, this attack does 20 damage plus 20 more damage; if tails, this attack does 20 damage.",https://images.pokemontcg.io/gym2/30.png,https://images.pokemontcg.io/gym2/30_hires.png
Sabrina's Haunter,Pokémon,Psychic,50,,Fighting -30,Night Spirits,30×,"Psychic, Psychic","Flip a number of coins equal to the total number of Sabrina's Gastlys, Sabrina's Haunters, and Sabrina's Gengars you have in play. This attack does 30 damage times the number of heads.",,,,,https://images.pokemontcg.io/gym1/58.png,https://images.pokemontcg.io/gym1/58_hires.png
Sabrina's Hypno,Pokémon,Psychic,70,Psychic ×2,,Invigorate,,Psychic,Choose 1 Basic Pokémon in any player's discard pile. Put it onto that player's Bench. Put a number of damage counters on that Pokémon equal to half its HP (rounded down to the nearest 10). (You can't put a Pokémon on a Bench that's full.),Pendulum Curse,20×,"Psychic, Psychic",Flip a number of coins equal to the number of damage counters on the Defending Pokémon. This attack does 20 damage times the number of heads.,https://images.pokemontcg.io/gym2/56.png,https://images.pokemontcg.io/gym2/56_hires.png
Sabrina's Jynx,Pokémon,Psychic,60,Psychic ×2,,Good Night,10,Psychic,The Defending Pokémon is now Asleep.,Good Morning,20,"Psychic, Colorless","If the Defending Pokémon was Asleep, it is no longer Asleep.",https://images.pokemontcg.io/gym1/59.png,https://images.pokemontcg.io/gym1/59_hires.png
Sabrina's Kadabra,Pokémon,Psychic,70,Psychic ×2,,Life Drain,,Psychic,"Flip a coin. If heads, put a number of damage counters on the Defending Pokémon so that its remaining HP are 10.",Psyshot,30,"Psychic, Colorless, Colorless",,https://images.pokemontcg.io/gym2/58.png,https://images.pokemontcg.io/gym2/58_hires.png
